date,product,units,unit_price,revenue,region,category,transaction_id
2026-03-19,Rayon Crop Top,7,399.0,2793.0,Bengaluru,,#1503
2026-03-19,Linen Blend Casual Shirt,9,999.0,8991.0,Bengaluru,,#1503
2026-03-19,Linen Blend Casual Shirt,7,999.0,6993.0,Chennai,,#1504
2026-03-19,Straight Fit Denim Jeans,14,1499.0,20986.0,Bengaluru,,#1503
2026-03-19,Printed A-Line Kurti,12,799.0,9588.0,Chennai,,#1504
2026-03-19,Straight Fit Denim Jeans,7,1499.0,10493.0,Chennai,,#1504
2026-03-19,Oversized Cotton Tee,3,349.0,1047.0,Chennai,,#1504
2026-03-19,Pique Polo T-Shirt,9,599.0,5391.0,Chennai,,#1504
2026-03-20,Straight Fit Denim Jeans,7,1499.0,10493.0,Mumbai,,#1510
2026-03-20,Linen Blend Casual Shirt,7,999.0,6993.0,Delhi,,#1509
2026-03-20,Rayon Crop Top,19,399.0,7581.0,Mumbai,,#1510
2026-03-20,Printed A-Line Kurti,16,799.0,12784.0,Mumbai,,#1510
2026-03-20,Oversized Cotton Tee,13,349.0,4537.0,Mumbai,,#1510
2026-03-20,Linen Blend Casual Shirt,9,999.0,8991.0,Mumbai,,#1510
2026-03-20,Straight Fit Denim Jeans,6,1499.0,8994.0,Delhi,,#1509
2026-03-20,Rayon Crop Top,11,399.0,4389.0,Delhi,,#1509
2026-03-20,Printed A-Line Kurti,19,799.0,15181.0,Delhi,,#1509
2026-03-20,Pique Polo T-Shirt,8,599.0,4792.0,Delhi,,#1509
2026-03-20,Oversized Cotton Tee,12,349.0,4188.0,Delhi,,#1509
2026-03-20,Pique Polo T-Shirt,4,599.0,2396.0,Mumbai,,#1510
2026-03-20,Straight Fit Denim Jeans,3,1499.0,4497.0,Chennai,,#1508
2026-03-20,Printed A-Line Kurti,12,799.0,9588.0,Chennai,,#1508
2026-03-20,Pique Polo T-Shirt,2,599.0,1198.0,Chennai,,#1508
2026-03-20,Oversized Cotton Tee,8,349.0,2792.0,Chennai,,#1508
2026-03-20,Linen Blend Casual Shirt,9,999.0,8991.0,Chennai,,#1508
2026-03-20,Straight Fit Denim Jeans,14,1499.0,20986.0,Bengaluru,,#1507
2026-03-20,Rayon Crop Top,6,399.0,2394.0,Bengaluru,,#1507
2026-03-20,Printed A-Line Kurti,15,799.0,11985.0,Bengaluru,,#1507
2026-03-20,Pique Polo T-Shirt,9,599.0,5391.0,Bengaluru,,#1507
2026-03-20,Oversized Cotton Tee,14,349.0,4886.0,Bengaluru,,#1507
2026-03-20,Linen Blend Casual Shirt,13,999.0,12987.0,Bengaluru,,#1507
2026-03-20,Rayon Crop Top,7,399.0,2793.0,Chennai,,#1508
2026-03-21,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1513
2026-03-21,Printed A-Line Kurti,14,799.0,11186.0,Delhi,,#1513
2026-03-21,Rayon Crop Top,13,399.0,5187.0,Delhi,,#1513
2026-03-21,Straight Fit Denim Jeans,5,1499.0,7495.0,Delhi,,#1513
2026-03-21,Linen Blend Casual Shirt,13,999.0,12987.0,Mumbai,,#1514
2026-03-21,Straight Fit Denim Jeans,3,1499.0,4497.0,Mumbai,,#1514
2026-03-21,Pique Polo T-Shirt,5,599.0,2995.0,Mumbai,,#1514
2026-03-21,Printed A-Line Kurti,25,799.0,19975.0,Mumbai,,#1514
2026-03-21,Rayon Crop Top,11,399.0,4389.0,Mumbai,,#1514
2026-03-21,Oversized Cotton Tee,8,349.0,2792.0,Delhi,,#1513
2026-03-21,Oversized Cotton Tee,15,349.0,5235.0,Mumbai,,#1514
2026-03-21,Linen Blend Casual Shirt,7,999.0,6993.0,Delhi,,#1513
2026-03-21,Pique Polo T-Shirt,8,599.0,4792.0,Chennai,,#1512
2026-03-21,Rayon Crop Top,8,399.0,3192.0,Chennai,,#1512
2026-03-21,Oversized Cotton Tee,9,349.0,3141.0,Bengaluru,,#1511
2026-03-21,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1511
2026-03-21,Printed A-Line Kurti,8,799.0,6392.0,Bengaluru,,#1511
2026-03-21,Rayon Crop Top,12,399.0,4788.0,Bengaluru,,#1511
2026-03-21,Linen Blend Casual Shirt,12,999.0,11988.0,Bengaluru,,#1511
2026-03-21,Linen Blend Casual Shirt,9,999.0,8991.0,Chennai,,#1512
2026-03-21,Oversized Cotton Tee,3,349.0,1047.0,Chennai,,#1512
2026-03-21,Straight Fit Denim Jeans,8,1499.0,11992.0,Chennai,,#1512
2026-03-21,Printed A-Line Kurti,10,799.0,7990.0,Chennai,,#1512
2026-03-21,Straight Fit Denim Jeans,5,1499.0,7495.0,Bengaluru,,#1511
2026-03-22,Pique Polo T-Shirt,5,599.0,2995.0,Delhi,,#1517
2026-03-22,Straight Fit Denim Jeans,6,1499.0,8994.0,Mumbai,,#1518
2026-03-22,Rayon Crop Top,14,399.0,5586.0,Mumbai,,#1518
2026-03-22,Printed A-Line Kurti,18,799.0,14382.0,Mumbai,,#1518
2026-03-22,Pique Polo T-Shirt,10,599.0,5990.0,Mumbai,,#1518
2026-03-22,Oversized Cotton Tee,13,349.0,4537.0,Mumbai,,#1518
2026-03-22,Linen Blend Casual Shirt,15,999.0,14985.0,Mumbai,,#1518
2026-03-22,Straight Fit Denim Jeans,8,1499.0,11992.0,Delhi,,#1517
2026-03-22,Rayon Crop Top,7,399.0,2793.0,Delhi,,#1517
2026-03-22,Printed A-Line Kurti,17,799.0,13583.0,Delhi,,#1517
2026-03-22,Oversized Cotton Tee,10,349.0,3490.0,Delhi,,#1517
2026-03-22,Linen Blend Casual Shirt,9,999.0,8991.0,Delhi,,#1517
2026-03-22,Linen Blend Casual Shirt,13,999.0,12987.0,Bengaluru,,#1515
2026-03-22,Straight Fit Denim Jeans,1,1499.0,1499.0,Chennai,,#1516
2026-03-22,Oversized Cotton Tee,9,349.0,3141.0,Bengaluru,,#1515
2026-03-22,Pique Polo T-Shirt,7,599.0,4193.0,Bengaluru,,#1515
2026-03-22,Rayon Crop Top,12,399.0,4788.0,Bengaluru,,#1515
2026-03-22,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1515
2026-03-22,Printed A-Line Kurti,9,799.0,7191.0,Bengaluru,,#1515
2026-03-22,Oversized Cotton Tee,11,349.0,3839.0,Chennai,,#1516
2026-03-22,Pique Polo T-Shirt,5,599.0,2995.0,Chennai,,#1516
2026-03-22,Printed A-Line Kurti,10,799.0,7990.0,Chennai,,#1516
2026-03-22,Rayon Crop Top,5,399.0,1995.0,Chennai,,#1516
2026-03-22,Linen Blend Casual Shirt,9,999.0,8991.0,Chennai,,#1516
2026-03-23,Straight Fit Denim Jeans,6,1499.0,8994.0,Delhi,,#1521
2026-03-23,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1521
2026-03-23,Printed A-Line Kurti,25,799.0,19975.0,Delhi,,#1521
2026-03-23,Rayon Crop Top,16,399.0,6384.0,Delhi,,#1521
2026-03-23,Linen Blend Casual Shirt,12,999.0,11988.0,Mumbai,,#1522
2026-03-23,Oversized Cotton Tee,14,349.0,4886.0,Delhi,,#1521
2026-03-23,Pique Polo T-Shirt,14,599.0,8386.0,Mumbai,,#1522
2026-03-23,Printed A-Line Kurti,12,799.0,9588.0,Mumbai,,#1522
2026-03-23,Rayon Crop Top,11,399.0,4389.0,Mumbai,,#1522
2026-03-23,Straight Fit Denim Jeans,10,1499.0,14990.0,Mumbai,,#1522
2026-03-23,Oversized Cotton Tee,9,349.0,3141.0,Mumbai,,#1522
2026-03-23,Linen Blend Casual Shirt,10,999.0,9990.0,Delhi,,#1521
2026-03-23,Linen Blend Casual Shirt,8,999.0,7992.0,Bengaluru,,#1519
2026-03-23,Rayon Crop Top,15,399.0,5985.0,Chennai,,#1520
2026-03-23,Printed A-Line Kurti,12,799.0,9588.0,Chennai,,#1520
2026-03-23,Pique Polo T-Shirt,14,599.0,8386.0,Chennai,,#1520
2026-03-23,Oversized Cotton Tee,12,349.0,4188.0,Chennai,,#1520
2026-03-23,Linen Blend Casual Shirt,7,999.0,6993.0,Chennai,,#1520
2026-03-23,Straight Fit Denim Jeans,9,1499.0,13491.0,Bengaluru,,#1519
2026-03-23,Rayon Crop Top,14,399.0,5586.0,Bengaluru,,#1519
2026-03-23,Printed A-Line Kurti,16,799.0,12784.0,Bengaluru,,#1519
2026-03-23,Pique Polo T-Shirt,7,599.0,4193.0,Bengaluru,,#1519
2026-03-23,Oversized Cotton Tee,9,349.0,3141.0,Bengaluru,,#1519
2026-03-23,Straight Fit Denim Jeans,11,1499.0,16489.0,Chennai,,#1520
2026-03-24,Pique Polo T-Shirt,13,599.0,7787.0,Delhi,,#1525
2026-03-24,Straight Fit Denim Jeans,12,1499.0,17988.0,Mumbai,,#1526
2026-03-24,Printed A-Line Kurti,18,799.0,14382.0,Delhi,,#1525
2026-03-24,Rayon Crop Top,16,399.0,6384.0,Delhi,,#1525
2026-03-24,Straight Fit Denim Jeans,10,1499.0,14990.0,Delhi,,#1525
2026-03-24,Rayon Crop Top,7,399.0,2793.0,Mumbai,,#1526
2026-03-24,Oversized Cotton Tee,21,349.0,7329.0,Mumbai,,#1526
2026-03-24,Pique Polo T-Shirt,9,599.0,5391.0,Mumbai,,#1526
2026-03-24,Printed A-Line Kurti,17,799.0,13583.0,Mumbai,,#1526
2026-03-24,Oversized Cotton Tee,11,349.0,3839.0,Delhi,,#1525
2026-03-24,Linen Blend Casual Shirt,20,999.0,19980.0,Mumbai,,#1526
2026-03-24,Linen Blend Casual Shirt,15,999.0,14985.0,Delhi,,#1525
2026-03-24,Pique Polo T-Shirt,7,599.0,4193.0,Chennai,,#1524
2026-03-24,Rayon Crop Top,10,399.0,3990.0,Chennai,,#1524
2026-03-24,Linen Blend Casual Shirt,5,999.0,4995.0,Bengaluru,,#1523
2026-03-24,Oversized Cotton Tee,10,349.0,3490.0,Bengaluru,,#1523
2026-03-24,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1523
2026-03-24,Printed A-Line Kurti,25,799.0,19975.0,Bengaluru,,#1523
2026-03-24,Straight Fit Denim Jeans,9,1499.0,13491.0,Chennai,,#1524
2026-03-24,Straight Fit Denim Jeans,8,1499.0,11992.0,Bengaluru,,#1523
2026-03-24,Linen Blend Casual Shirt,12,999.0,11988.0,Chennai,,#1524
2026-03-24,Oversized Cotton Tee,6,349.0,2094.0,Chennai,,#1524
2026-03-24,Printed A-Line Kurti,16,799.0,12784.0,Chennai,,#1524
2026-03-24,Rayon Crop Top,13,399.0,5187.0,Bengaluru,,#1523
2026-03-25,Rayon Crop Top,8,399.0,3192.0,Mumbai,,#1530
2026-03-25,Printed A-Line Kurti,19,799.0,15181.0,Mumbai,,#1530
2026-03-25,Pique Polo T-Shirt,5,599.0,2995.0,Mumbai,,#1530
2026-03-25,Oversized Cotton Tee,11,349.0,3839.0,Mumbai,,#1530
2026-03-25,Linen Blend Casual Shirt,7,999.0,6993.0,Mumbai,,#1530
2026-03-25,Straight Fit Denim Jeans,8,1499.0,11992.0,Delhi,,#1529
2026-03-25,Rayon Crop Top,11,399.0,4389.0,Delhi,,#1529
2026-03-25,Printed A-Line Kurti,15,799.0,11985.0,Delhi,,#1529
2026-03-25,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1529
2026-03-25,Oversized Cotton Tee,4,349.0,1396.0,Delhi,,#1529
2026-03-25,Linen Blend Casual Shirt,8,999.0,7992.0,Delhi,,#1529
2026-03-25,Straight Fit Denim Jeans,4,1499.0,5996.0,Mumbai,,#1530
2026-03-25,Rayon Crop Top,10,399.0,3990.0,Chennai,,#1528
2026-03-25,Linen Blend Casual Shirt,3,999.0,2997.0,Bengaluru,,#1527
2026-03-25,Oversized Cotton Tee,5,349.0,1745.0,Bengaluru,,#1527
2026-03-25,Pique Polo T-Shirt,3,599.0,1797.0,Bengaluru,,#1527
2026-03-25,Printed A-Line Kurti,5,799.0,3995.0,Bengaluru,,#1527
2026-03-25,Rayon Crop Top,7,399.0,2793.0,Bengaluru,,#1527
2026-03-25,Straight Fit Denim Jeans,9,1499.0,13491.0,Chennai,,#1528
2026-03-25,Linen Blend Casual Shirt,9,999.0,8991.0,Chennai,,#1528
2026-03-25,Oversized Cotton Tee,7,349.0,2443.0,Chennai,,#1528
2026-03-25,Pique Polo T-Shirt,1,599.0,599.0,Chennai,,#1528
2026-03-25,Printed A-Line Kurti,3,799.0,2397.0,Chennai,,#1528
2026-03-25,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1527
2026-03-26,Oversized Cotton Tee,10,349.0,3490.0,Delhi,,#1533
2026-03-26,Pique Polo T-Shirt,4,599.0,2396.0,Delhi,,#1533
2026-03-26,Printed A-Line Kurti,14,799.0,11186.0,Delhi,,#1533
2026-03-26,Rayon Crop Top,6,399.0,2394.0,Delhi,,#1533
2026-03-26,Straight Fit Denim Jeans,9,1499.0,13491.0,Delhi,,#1533
2026-03-26,Oversized Cotton Tee,6,349.0,2094.0,Mumbai,,#1534
2026-03-26,Pique Polo T-Shirt,8,599.0,4792.0,Mumbai,,#1534
2026-03-26,Printed A-Line Kurti,12,799.0,9588.0,Mumbai,,#1534
2026-03-26,Rayon Crop Top,10,399.0,3990.0,Mumbai,,#1534
2026-03-26,Linen Blend Casual Shirt,6,999.0,5994.0,Delhi,,#1533
2026-03-26,Linen Blend Casual Shirt,10,999.0,9990.0,Mumbai,,#1534
2026-03-26,Straight Fit Denim Jeans,5,1499.0,7495.0,Mumbai,,#1534
2026-03-26,Straight Fit Denim Jeans,4,1499.0,5996.0,Chennai,,#1532
2026-03-26,Printed A-Line Kurti,8,799.0,6392.0,Chennai,,#1532
2026-03-26,Rayon Crop Top,7,399.0,2793.0,Chennai,,#1532
2026-03-26,Linen Blend Casual Shirt,9,999.0,8991.0,Bengaluru,,#1531
2026-03-26,Oversized Cotton Tee,8,349.0,2792.0,Bengaluru,,#1531
2026-03-26,Printed A-Line Kurti,6,799.0,4794.0,Bengaluru,,#1531
2026-03-26,Pique Polo T-Shirt,3,599.0,1797.0,Bengaluru,,#1531
2026-03-26,Straight Fit Denim Jeans,3,1499.0,4497.0,Bengaluru,,#1531
2026-03-26,Linen Blend Casual Shirt,1,999.0,999.0,Chennai,,#1532
2026-03-26,Oversized Cotton Tee,8,349.0,2792.0,Chennai,,#1532
2026-03-26,Pique Polo T-Shirt,7,599.0,4193.0,Chennai,,#1532
2026-03-26,Rayon Crop Top,11,399.0,4389.0,Bengaluru,,#1531
2026-03-27,Straight Fit Denim Jeans,6,1499.0,8994.0,Mumbai,,#1538
2026-03-27,Rayon Crop Top,11,399.0,4389.0,Mumbai,,#1538
2026-03-27,Printed A-Line Kurti,7,799.0,5593.0,Mumbai,,#1538
2026-03-27,Pique Polo T-Shirt,7,599.0,4193.0,Mumbai,,#1538
2026-03-27,Oversized Cotton Tee,9,349.0,3141.0,Mumbai,,#1538
2026-03-27,Linen Blend Casual Shirt,7,999.0,6993.0,Mumbai,,#1538
2026-03-27,Straight Fit Denim Jeans,6,1499.0,8994.0,Delhi,,#1537
2026-03-27,Rayon Crop Top,12,399.0,4788.0,Delhi,,#1537
2026-03-27,Printed A-Line Kurti,5,799.0,3995.0,Delhi,,#1537
2026-03-27,Pique Polo T-Shirt,5,599.0,2995.0,Delhi,,#1537
2026-03-27,Oversized Cotton Tee,8,349.0,2792.0,Delhi,,#1537
2026-03-27,Linen Blend Casual Shirt,5,999.0,4995.0,Delhi,,#1537
2026-03-27,Rayon Crop Top,5,399.0,1995.0,Chennai,,#1536
2026-03-27,Linen Blend Casual Shirt,1,999.0,999.0,Bengaluru,,#1535
2026-03-27,Oversized Cotton Tee,9,349.0,3141.0,Bengaluru,,#1535
2026-03-27,Pique Polo T-Shirt,4,599.0,2396.0,Bengaluru,,#1535
2026-03-27,Printed A-Line Kurti,10,799.0,7990.0,Bengaluru,,#1535
2026-03-27,Rayon Crop Top,4,399.0,1596.0,Bengaluru,,#1535
2026-03-27,Straight Fit Denim Jeans,7,1499.0,10493.0,Chennai,,#1536
2026-03-27,Linen Blend Casual Shirt,7,999.0,6993.0,Chennai,,#1536
2026-03-27,Oversized Cotton Tee,7,349.0,2443.0,Chennai,,#1536
2026-03-27,Pique Polo T-Shirt,6,599.0,3594.0,Chennai,,#1536
2026-03-27,Printed A-Line Kurti,7,799.0,5593.0,Chennai,,#1536
2026-03-27,Straight Fit Denim Jeans,7,1499.0,10493.0,Bengaluru,,#1535
2026-03-28,Oversized Cotton Tee,10,349.0,3490.0,Delhi,,#1541
2026-03-28,Rayon Crop Top,12,399.0,4788.0,Mumbai,,#1542
2026-03-28,Printed A-Line Kurti,6,799.0,4794.0,Mumbai,,#1542
2026-03-28,Pique Polo T-Shirt,12,599.0,7188.0,Mumbai,,#1542
2026-03-28,Oversized Cotton Tee,5,349.0,1745.0,Mumbai,,#1542
2026-03-28,Linen Blend Casual Shirt,10,999.0,9990.0,Mumbai,,#1542
2026-03-28,Straight Fit Denim Jeans,10,1499.0,14990.0,Delhi,,#1541
2026-03-28,Rayon Crop Top,6,399.0,2394.0,Delhi,,#1541
2026-03-28,Printed A-Line Kurti,5,799.0,3995.0,Delhi,,#1541
2026-03-28,Pique Polo T-Shirt,7,599.0,4193.0,Delhi,,#1541
2026-03-28,Linen Blend Casual Shirt,13,999.0,12987.0,Delhi,,#1541
2026-03-28,Straight Fit Denim Jeans,6,1499.0,8994.0,Mumbai,,#1542
2026-03-28,Rayon Crop Top,5,399.0,1995.0,Chennai,,#1540
2026-03-28,Linen Blend Casual Shirt,12,999.0,11988.0,Bengaluru,,#1539
2026-03-28,Oversized Cotton Tee,6,349.0,2094.0,Bengaluru,,#1539
2026-03-28,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1539
2026-03-28,Printed A-Line Kurti,5,799.0,3995.0,Bengaluru,,#1539
2026-03-28,Rayon Crop Top,7,399.0,2793.0,Bengaluru,,#1539
2026-03-28,Straight Fit Denim Jeans,8,1499.0,11992.0,Chennai,,#1540
2026-03-28,Linen Blend Casual Shirt,4,999.0,3996.0,Chennai,,#1540
2026-03-28,Oversized Cotton Tee,5,349.0,1745.0,Chennai,,#1540
2026-03-28,Pique Polo T-Shirt,3,599.0,1797.0,Chennai,,#1540
2026-03-28,Printed A-Line Kurti,7,799.0,5593.0,Chennai,,#1540
2026-03-28,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1539
2026-03-29,Oversized Cotton Tee,12,349.0,4188.0,Delhi,,#1545
2026-03-29,Pique Polo T-Shirt,7,599.0,4193.0,Delhi,,#1545
2026-03-29,Printed A-Line Kurti,16,799.0,12784.0,Delhi,,#1545
2026-03-29,Rayon Crop Top,8,399.0,3192.0,Delhi,,#1545
2026-03-29,Straight Fit Denim Jeans,5,1499.0,7495.0,Delhi,,#1545
2026-03-29,Oversized Cotton Tee,8,349.0,2792.0,Mumbai,,#1546
2026-03-29,Pique Polo T-Shirt,5,599.0,2995.0,Mumbai,,#1546
2026-03-29,Printed A-Line Kurti,4,799.0,3196.0,Mumbai,,#1546
2026-03-29,Rayon Crop Top,7,399.0,2793.0,Mumbai,,#1546
2026-03-29,Linen Blend Casual Shirt,8,999.0,7992.0,Delhi,,#1545
2026-03-29,Linen Blend Casual Shirt,7,999.0,6993.0,Mumbai,,#1546
2026-03-29,Straight Fit Denim Jeans,12,1499.0,17988.0,Mumbai,,#1546
2026-03-29,Straight Fit Denim Jeans,11,1499.0,16489.0,Chennai,,#1544
2026-03-29,Printed A-Line Kurti,4,799.0,3196.0,Chennai,,#1544
2026-03-29,Pique Polo T-Shirt,6,599.0,3594.0,Chennai,,#1544
2026-03-29,Oversized Cotton Tee,8,349.0,2792.0,Chennai,,#1544
2026-03-29,Linen Blend Casual Shirt,5,999.0,4995.0,Chennai,,#1544
2026-03-29,Straight Fit Denim Jeans,9,1499.0,13491.0,Bengaluru,,#1543
2026-03-29,Rayon Crop Top,10,399.0,3990.0,Bengaluru,,#1543
2026-03-29,Printed A-Line Kurti,8,799.0,6392.0,Bengaluru,,#1543
2026-03-29,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1543
2026-03-29,Oversized Cotton Tee,6,349.0,2094.0,Bengaluru,,#1543
2026-03-29,Linen Blend Casual Shirt,5,999.0,4995.0,Bengaluru,,#1543
2026-03-29,Rayon Crop Top,9,399.0,3591.0,Chennai,,#1544
2026-03-30,Pique Polo T-Shirt,8,599.0,4792.0,Delhi,,#1549
2026-03-30,Printed A-Line Kurti,13,799.0,10387.0,Delhi,,#1549
2026-03-30,Rayon Crop Top,12,399.0,4788.0,Delhi,,#1549
2026-03-30,Straight Fit Denim Jeans,9,1499.0,13491.0,Delhi,,#1549
2026-03-30,Linen Blend Casual Shirt,9,999.0,8991.0,Mumbai,,#1550
2026-03-30,Straight Fit Denim Jeans,9,1499.0,13491.0,Mumbai,,#1550
2026-03-30,Pique Polo T-Shirt,8,599.0,4792.0,Mumbai,,#1550
2026-03-30,Printed A-Line Kurti,18,799.0,14382.0,Mumbai,,#1550
2026-03-30,Rayon Crop Top,12,399.0,4788.0,Mumbai,,#1550
2026-03-30,Oversized Cotton Tee,10,349.0,3490.0,Delhi,,#1549
2026-03-30,Oversized Cotton Tee,15,349.0,5235.0,Mumbai,,#1550
2026-03-30,Linen Blend Casual Shirt,13,999.0,12987.0,Delhi,,#1549
2026-03-30,Oversized Cotton Tee,13,349.0,4537.0,Bengaluru,,#1547
2026-03-30,Rayon Crop Top,14,399.0,5586.0,Chennai,,#1548
2026-03-30,Linen Blend Casual Shirt,6,999.0,5994.0,Bengaluru,,#1547
2026-03-30,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1547
2026-03-30,Printed A-Line Kurti,13,799.0,10387.0,Bengaluru,,#1547
2026-03-30,Rayon Crop Top,10,399.0,3990.0,Bengaluru,,#1547
2026-03-30,Straight Fit Denim Jeans,3,1499.0,4497.0,Chennai,,#1548
2026-03-30,Linen Blend Casual Shirt,5,999.0,4995.0,Chennai,,#1548
2026-03-30,Oversized Cotton Tee,12,349.0,4188.0,Chennai,,#1548
2026-03-30,Pique Polo T-Shirt,4,599.0,2396.0,Chennai,,#1548
2026-03-30,Straight Fit Denim Jeans,5,1499.0,7495.0,Bengaluru,,#1547
2026-03-30,Printed A-Line Kurti,10,799.0,7990.0,Chennai,,#1548
2026-03-31,Straight Fit Denim Jeans,3,1499.0,4497.0,Mumbai,,#1554
2026-03-31,Rayon Crop Top,9,399.0,3591.0,Mumbai,,#1554
2026-03-31,Printed A-Line Kurti,10,799.0,7990.0,Mumbai,,#1554
2026-03-31,Pique Polo T-Shirt,12,599.0,7188.0,Mumbai,,#1554
2026-03-31,Oversized Cotton Tee,14,349.0,4886.0,Mumbai,,#1554
2026-03-31,Linen Blend Casual Shirt,8,999.0,7992.0,Mumbai,,#1554
2026-03-31,Straight Fit Denim Jeans,7,1499.0,10493.0,Delhi,,#1553
2026-03-31,Rayon Crop Top,15,399.0,5985.0,Delhi,,#1553
2026-03-31,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1553
2026-03-31,Oversized Cotton Tee,16,349.0,5584.0,Delhi,,#1553
2026-03-31,Linen Blend Casual Shirt,13,999.0,12987.0,Delhi,,#1553
2026-03-31,Printed A-Line Kurti,14,799.0,11186.0,Delhi,,#1553
2026-03-31,Rayon Crop Top,12,399.0,4788.0,Chennai,,#1552
2026-03-31,Straight Fit Denim Jeans,9,1499.0,13491.0,Chennai,,#1552
2026-03-31,Oversized Cotton Tee,9,349.0,3141.0,Bengaluru,,#1551
2026-03-31,Pique Polo T-Shirt,8,599.0,4792.0,Bengaluru,,#1551
2026-03-31,Printed A-Line Kurti,11,799.0,8789.0,Bengaluru,,#1551
2026-03-31,Rayon Crop Top,10,399.0,3990.0,Bengaluru,,#1551
2026-03-31,Linen Blend Casual Shirt,8,999.0,7992.0,Bengaluru,,#1551
2026-03-31,Linen Blend Casual Shirt,6,999.0,5994.0,Chennai,,#1552
2026-03-31,Oversized Cotton Tee,12,349.0,4188.0,Chennai,,#1552
2026-03-31,Pique Polo T-Shirt,4,599.0,2396.0,Chennai,,#1552
2026-03-31,Printed A-Line Kurti,11,799.0,8789.0,Chennai,,#1552
2026-03-31,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1551
2026-04-01,Pique Polo T-Shirt,9,599.0,5391.0,Delhi,,#1557
2026-04-01,Printed A-Line Kurti,12,799.0,9588.0,Delhi,,#1557
2026-04-01,Rayon Crop Top,12,399.0,4788.0,Delhi,,#1557
2026-04-01,Straight Fit Denim Jeans,11,1499.0,16489.0,Delhi,,#1557
2026-04-01,Linen Blend Casual Shirt,11,999.0,10989.0,Mumbai,,#1558
2026-04-01,Pique Polo T-Shirt,10,599.0,5990.0,Mumbai,,#1558
2026-04-01,Printed A-Line Kurti,11,799.0,8789.0,Mumbai,,#1558
2026-04-01,Rayon Crop Top,9,399.0,3591.0,Mumbai,,#1558
2026-04-01,Straight Fit Denim Jeans,5,1499.0,7495.0,Mumbai,,#1558
2026-04-01,Oversized Cotton Tee,15,349.0,5235.0,Delhi,,#1557
2026-04-01,Oversized Cotton Tee,7,349.0,2443.0,Mumbai,,#1558
2026-04-01,Linen Blend Casual Shirt,6,999.0,5994.0,Delhi,,#1557
2026-04-01,Pique Polo T-Shirt,9,599.0,5391.0,Bengaluru,,#1555
2026-04-01,Rayon Crop Top,3,399.0,1197.0,Chennai,,#1556
2026-04-01,Straight Fit Denim Jeans,1,1499.0,1499.0,Chennai,,#1556
2026-04-01,Oversized Cotton Tee,14,349.0,4886.0,Bengaluru,,#1555
2026-04-01,Printed A-Line Kurti,7,799.0,5593.0,Bengaluru,,#1555
2026-04-01,Rayon Crop Top,4,399.0,1596.0,Bengaluru,,#1555
2026-04-01,Linen Blend Casual Shirt,2,999.0,1998.0,Bengaluru,,#1555
2026-04-01,Linen Blend Casual Shirt,10,999.0,9990.0,Chennai,,#1556
2026-04-01,Oversized Cotton Tee,8,349.0,2792.0,Chennai,,#1556
2026-04-01,Pique Polo T-Shirt,9,599.0,5391.0,Chennai,,#1556
2026-04-01,Printed A-Line Kurti,7,799.0,5593.0,Chennai,,#1556
2026-04-01,Straight Fit Denim Jeans,6,1499.0,8994.0,Bengaluru,,#1555
2026-04-02,Oversized Cotton Tee,10,349.0,3490.0,Delhi,,#1561
2026-04-02,Straight Fit Denim Jeans,12,1499.0,17988.0,Mumbai,,#1562
2026-04-02,Rayon Crop Top,8,399.0,3192.0,Mumbai,,#1562
2026-04-02,Printed A-Line Kurti,8,799.0,6392.0,Mumbai,,#1562
2026-04-02,Pique Polo T-Shirt,10,599.0,5990.0,Mumbai,,#1562
2026-04-02,Oversized Cotton Tee,8,349.0,2792.0,Mumbai,,#1562
2026-04-02,Linen Blend Casual Shirt,5,999.0,4995.0,Mumbai,,#1562
2026-04-02,Straight Fit Denim Jeans,5,1499.0,7495.0,Delhi,,#1561
2026-04-02,Rayon Crop Top,8,399.0,3192.0,Delhi,,#1561
2026-04-02,Printed A-Line Kurti,8,799.0,6392.0,Delhi,,#1561
2026-04-02,Linen Blend Casual Shirt,10,999.0,9990.0,Delhi,,#1561
2026-04-02,Pique Polo T-Shirt,4,599.0,2396.0,Delhi,,#1561
2026-04-02,Rayon Crop Top,4,399.0,1596.0,Chennai,,#1560
2026-04-02,Oversized Cotton Tee,11,349.0,3839.0,Bengaluru,,#1559
2026-04-02,Pique Polo T-Shirt,6,599.0,3594.0,Bengaluru,,#1559
2026-04-02,Printed A-Line Kurti,8,799.0,6392.0,Bengaluru,,#1559
2026-04-02,Rayon Crop Top,7,399.0,2793.0,Bengaluru,,#1559
